Date,Open,High,Low,Close,Adj Close,Volume
2020-09-30,103.940002,107.470001,103.110001,105.330002,96.476448,10162100
2020-10-07,106.190002,109.550003,106.169998,108.269997,99.169319,6519400
2020-10-14,108.239998,108.919998,106.510002,107.139999,98.134308,9318000
2020-10-21,107.070000,108.769997,104.750000,104.779999,95.972687,7955400
2020-10-28,102.839996,107.000000,100.680000,106.279999,97.346603,10341100
2020-11-04,106.550003,115.209999,105.900002,114.050003,104.463486,14289800
2020-11-11,114.750000,116.320000,111.349998,115.650002,105.929001,16579700
2020-11-18,115.989998,117.910004,113.279999,117.699997,107.806671,12114300
2020-11-25,117.320000,117.919998,115.360001,116.739998,106.927353,9516700
2020-12-02,116.430000,119.160004,116.430000,118.940002,108.942459,8694200
2020-12-09,119.360001,119.599998,116.949997,118.610001,108.640190,10172800
2020-12-16,118.669998,119.080002,116.080002,116.860001,107.037292,9781400
2020-12-23,117.510002,118.500000,116.680000,117.550003,107.669304,9051200
2020-12-30,117.680000,119.370003,116.349998,118.320000,109.105011,10499300
2021-01-06,118.760002,123.160004,118.760002,122.879997,113.309875,20644100
2021-01-13,122.919998,124.139999,121.459999,122.849998,113.282227,10528300
2021-01-20,123.099998,123.389999,120.669998,121.449997,111.991241,11244900
2021-01-27,120.050003,121.129997,117.470001,120.389999,111.013817,11404300
2021-02-03,120.269997,124.050003,120.059998,123.870003,114.222778,8768100
2021-02-10,124.440002,125.180000,123.010002,124.660004,114.951248,7924500
2021-02-17,124.519997,126.500000,123.930000,126.120003,116.297539,10075000
2021-02-24,126.309998,128.160004,123.629997,126.330002,116.491196,20750100
2021-03-03,126.349998,130.759995,123.580002,128.940002,118.897926,32398100
2021-03-10,129.289993,132.210007,129.289993,131.259995,121.037216,22785400
2021-03-17,131.490005,132.869995,128.940002,129.289993,119.220657,18692400
2021-03-24,129.839996,132.610001,127.699997,132.059998,121.774925,18393700
2021-03-31,132.020004,133.580002,131.110001,133.059998,123.370209,12834200
2021-04-07,133.220001,133.940002,132.270004,133.279999,123.574165,11199400
2021-04-14,133.229996,135.570007,133.139999,133.990005,124.232468,13300100
2021-04-21,134.000000,135.809998,133.779999,135.380005,125.521248,16077100
2021-04-28,135.639999,137.830002,135.360001,137.699997,127.672310,13612700
2021-05-05,138.100006,142.279999,137.970001,138.910004,128.794189,16336200
2021-05-12,138.830002,140.630005,136.559998,138.940002,128.822006,21037900
2021-05-19,137.619995,140.250000,136.309998,139.009995,128.886902,14655000
2021-05-26,139.190002,141.080002,138.539993,140.089996,129.888260,10188400
2021-06-02,140.520004,141.419998,139.649994,140.779999,130.528015,15609200
2021-06-09,140.910004,141.300003,138.979996,139.850006,129.665741,11194500
2021-06-16,139.800003,139.800003,134.440002,137.169998,127.180870,13955000
2021-06-23,137.279999,138.009995,136.380005,136.919998,126.949135,11093900
2021-06-30,136.759995,138.940002,136.460007,137.380005,128.070724,9644300
2021-07-07,137.149994,139.160004,134.500000,138.089996,128.732559,12216600
